BP Number,Priority,Description,Network Type(s),Industry Role(s),Keywords,Public Safety and Disaster,Reference,cable,internet/Data,satellite,wireless,wireline,Service Provider,Network Operator,"Priority (1,2,3)",Equipment Supplier,Property Manager,Government,Public Safety
12-10-5117,Highly Important,"Equipment Suppliers should  consider designing electronic hardware to industry requirements to minimize susceptibility to electromagnetic energy, shock, vibration, voltage spikes, and temperature if they are supplying critical network elements.",Cable; Internet/Data; Satellite; Wireless; Wireline;,Equipment Supplier;,Hardware; Network Elements;,FALSE,"See GR-1089,
Electromagnetic Compatibility and Electrical
Safety - Generic Criteria for Network Telecommunications Equipment, Telcordia at http://telecom-info.telcordia.com/site- cgi/ido/docs.cgi?DOCUMENT=1089&amp;KEYWOR DS=&amp;TITLE=&amp;ID=298454680SEARCH",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,2,TRUE,FALSE,FALSE,FALSE
12-10-5118,Highly Important,"Equipment Suppliers should  test electronic hardware to ensure its compliance with design criteria for tolerance to electromagnetic energy, shock, vibration, voltage spikes, and temperature if they are supplying critical network elements.",Cable; Internet/Data; Satellite; Wireless; Wireline;,Equipment Supplier;,Hardware; Network Elements;,FALSE,"GR-1089, Electromagnetic Compatibility and Electrical Safety - Generic Criteria for Network Telecommunications Equipment, Telcordia at http://telecom-info.telcordia.com/site- cgi/ido/docs.cgi?DOCUMENT=1089&amp;KEYWOR DS=&amp;TITLE=&amp;ID=298454680SEARCH or See EN 300 386-2 Electromagnetic Compatibility and Radio Spectrum Matters (ERM); Telecommunication Network Equipment; Electromagnetic Compatibility (EMC) Requirements; Part 2: Product Family Standard, ETSI, http://webapp.etsi.org/WorkProgram",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,2,TRUE,FALSE,FALSE,FALSE
12-10-0404,Important,"Service Providers, Network Operators, Equipment Suppliers, and Public Safety should incorporate methodologies that continually improve network or equipment performance.",Cable; Internet/Data; Satellite; Wireless; Wireline;,Service Provider; Network Operator; Equipment Supplier; Public Safety;,Hardware; Network Elements; Network Operations; Policy; Software;,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,TRUE,FALSE,FALSE,TRUE
12-10-5119,Highly Important,"Equipment Suppliers should  document the technical specifications of critical network elements of their electronic hardware, including characteristics such as tolerance limitations to electromagnetic energy, vibration, voltage spikes and temperature ranges.",Cable; Internet/Data; Satellite; Wireless; Wireline;,Equipment Supplier;,Documentation; Hardware; Information Protection; Network Elements;,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,2,TRUE,FALSE,FALSE,FALSE
12-10-5120,Important,"Network Operators, Service Providers, Equipment Suppliers, Property Managers, and Public Safety should evaluate the potential benefits and security implications when making decisions about building and facility signage, both internally and externally.",Cable; Internet/Data; Satellite; Wireless; Wireline;,Service Provider; Network Operator; Equipment Supplier; Public Safety; Property Manager;,Buildings; Physical Security Management;,TRUE,"Companies should weigh the marketing benefits of external signage versus identifying potential targets. For example, some believe posting restricted access signs in internal areas deters inadvertent access.  Others believe restricted access signs identify potential targets.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,TRUE,TRUE,FALSE,TRUE
12-10-5121,Important,"Network Operators, Service Providers, Equipment Suppliers, and Public Safety should develop and consistently implement software delivery procedures that protect the integrity of the delivered software in order to prevent software loads from being compromised during the delivery process.",Cable; Internet/Data; Satellite; Wireless; Wireline;,Service Provider; Network Operator; Equipment Supplier; Public Safety;,Material Movement; Network Elements; Network Operations; Physical Security Management; Procedures; Software;,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,TRUE,FALSE,FALSE,TRUE
12-10-5129,Important,"Network Operators, Service Providers should  if they are required by the government to file outage reports for major network outages, ensure that such reports do not unnecessarily contain information that discloses specific network vulnerabilities, in order to prevent such information from being unnecessarily available in public access.",Cable; Internet/Data; Satellite; Wireless; Wireline;,Service Provider; Network Operator;,Corporate Ethics; Documentation; Information Protection; Liaison; Network Operations;,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,FALSE,FALSE,FALSE,FALSE
12-10-5134,Important,"Network Operators, Service Providers, Equipment Suppliers, and Public Safety should consider establishing a policy to manage the risks associated with key personnel traveling together.",Cable; Internet/Data; Satellite; Wireless; Wireline;,Service Provider; Network Operator; Equipment Supplier; Public Safety;,Business Continuity; Human Resources; Pandemic; Policy;,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,TRUE,FALSE,FALSE,TRUE
12-10-5135,Important,"Network Operators, Service Providers, Equipment Suppliers, and Public Safety should participate in the Communications Security, Reliability and Interoperability Council (CSRIC) and its working groups in order to develop industry Best Practices for addressing and mitigating public communications infrastructure vulnerabilities.",Cable; Internet/Data; Satellite; Wireless; Wireline;,Service Provider; Network Operator; Equipment Supplier; Public Safety;,Industry Cooperation; Liaison; Policy;,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,TRUE,FALSE,FALSE,TRUE
12-10-5141,Important,"Network Operators, Service Providers, Equipment Suppliers, and Public Safety should consider restricting, supervising, and/or prohibiting tours of critical network facilities, systems and operations.",Cable; Internet/Data; Satellite; Wireless; Wireline;,Service Provider; Network Operator; Equipment Supplier; Public Safety;,Access Control; Buildings; Disaster Recovery; Pandemic; Physical Security Management; Policy; Visitors;,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,TRUE,FALSE,FALSE,TRUE
12-10-5142,Highly Important,"Network Operators, Service Providers, and Equipment Suppliers should work together to deploy safeguards to protect the software (i.e. generic or upgrade releases) being loaded to network elements in order to prevent sabotage.",Cable; Internet/Data; Satellite; Wireless; Wireline;,Service Provider; Network Operator; Equipment Supplier;,Industry Cooperation; Network Elements; Network Operations; Network Provisioning; Software;,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2,TRUE,FALSE,FALSE,FALSE
12-10-5143,Critical,"Network Operators should  maintain access, if they are responsible for satellite operations, to a back-up or secondary uplink site to provide tracking, telemetry and control (T.T.&amp;C.) support for all operational communications spacecraft. The back-up or secondary site must be geographically diverse from the primary uplink facility, active and tested on a regular schedule to insure readiness and timely response.",Satellite;,Network Operator;,Emergency Preparedness; Facilities - Transport; Network Operations; Public Safety and Disaster;,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,3,FALSE,FALSE,FALSE,FALSE
12-10-5144,Important,Network Operators should maintain a current database of all satellite transmit and receive sites (i.e. uplink and downlink facilities) that are operational and/or support their services and networks.,Satellite;,Network Operator;,Emergency Preparedness; Facilities - Transport; Information Protection; Network Operations;,FALSE,"The database information should list location (i.e. street address, latitude and longitude), service provider/phone number, site manager contact/phone number, control point if remotely controlled, and equipment type used at the site.",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,1,FALSE,FALSE,FALSE,FALSE
12-10-5145,Important,"Network Operators and Public Safety should establish plans to perform interference analysis and mitigation to ensure timely resolution of all cases of interference (e.g., caused by equipment failure, intentional act/sabotage or frequency overlap), and, where feasible, identify the type and general location of the interference source.",Satellite; Wireless;,Network Operator; Public Safety;,Facilities - Transport; Network Operations;,TRUE,,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,1,FALSE,FALSE,FALSE,TRUE
12-10-5146,Highly Important,"Network Operators and Service Providers should develop and manage Satellite service recovery plans to ensure the timely restoration of services in the event of transponder loss, payload failure, and satellite failure.",Satellite;,Service Provider; Network Operator;,Emergency Preparedness; Facilities - Transport; Network Operations; Technical Support;,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,2,FALSE,FALSE,FALSE,FALSE
12-10-5152,Important,"Network Operators, Service Providers, Equipment Suppliers, and Public Safety should consider performing targeted sweeps of critical infrastructures and network operations centers for listening devices when suspicion warrants.",Cable; Internet/Data; Satellite; Wireless; Wireline;,Service Provider; Network Operator; Equipment Supplier; Public Safety;,Buildings; Information Protection; Physical Security Management;,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,TRUE,FALSE,FALSE,TRUE
12-10-5163,Important,"Network Operators, Service Providers, Equipment Suppliers, Property Managers, and Public Safety should consider establishing procedures for security video equipment and recording, (e.g., storage, accurate time/date stamping, privacy protection, and regular operational performance checks).",Cable; Internet/Data; Satellite; Wireless; Wireline;,Service Provider; Network Operator; Equipment Supplier; Public Safety; Property Manager;,Guard Services; Physical Security Management; Procedures; Security Systems;,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,TRUE,TRUE,FALSE,TRUE
12-10-5165,Highly Important,"Network Operators, Service Providers, and Equipment Suppliers should ensure that teleworkers have the equipment and support necessary to secure their computing platforms and systems at an equivalent level of those within company office facilities (e.g., Security software, firewalls and secure documents storage).",Cable; Internet/Data; Satellite; Wireless; Wireline;,Service Provider; Network Operator; Equipment Supplier;,Corporate Ethics; Cyber Security; Human Resources; Information Protection; Pandemic; Physical Security Management; Policy; Software; Supervision;,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2,TRUE,FALSE,FALSE,FALSE
12-10-5166,Important,"Equipment Suppliers should  wherever feasible, isolate R&amp;D and software manufacturing of Network Elements from general office systems to prevent unauthorized access.",Cable; Internet/Data; Satellite; Wireless; Wireline;,Equipment Supplier;,Cyber Security; Information Protection; Policy; Software;,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,FALSE
12-10-5167,Important,"Network Operators, Service Providers, and Equipment Suppliers should provide secured methods, both physical and electronic, for the internal distribution of software development and production materials.",Cable; Internet/Data; Satellite; Wireless; Wireline;,Service Provider; Network Operator; Equipment Supplier;,Cyber Security; Information Protection; Material Movement; Software;,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,TRUE,FALSE,FALSE,FALSE
12-10-5169,Important,"Network Operators, Service Providers, and Equipment Suppliers should establish and implement an information protection process to control and manage the distribution of critical R&D documentation and the revisions thereto (e.g., serialize physical and electronic documentation to maintain audit trails).",Cable; Internet/Data; Satellite; Wireless; Wireline;,Service Provider; Network Operator; Equipment Supplier;,Documentation; Information Protection; Procedures;,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,TRUE,FALSE,FALSE,FALSE
12-10-5171,Highly Important,Equipment Suppliers should design network equipment to reduce the likelihood of malfunction due to failure of the connected devices (i.e. in order to reduce the potential for cascade failures; software or system damage).,Cable; Internet/Data; Satellite; Wireless; Wireline;,Equipment Supplier;,Hardware; Network Elements; Network Interoperability;,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,2,TRUE,FALSE,FALSE,FALSE
